id,provider,country,region,bbox,url
9,Empresa de Transportes e Transito de Belo Horizonte (BHTRANS),BR,Minas Gerais,"{'minimum_latitude': -20.0284450406583, 'maximum_latitude': -19.7762119628908, 'minimum_longitude': -44.0594627202399, 'maximum_longitude': -43.8624469938131, 'extracted_on': '2022-03-14T20:04:15+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/br-minas-gerais-empresa-de-transportes-e-transito-de-belo-horizonte-bhtrans-gtfs-9.zip?alt=media
1791,City Transport Secretary of Rio de Janeiro,BR,Rio de Janeiro,"{'minimum_latitude': -23.06661203526691, 'maximum_latitude': -22.78487360554, 'minimum_longitude': -43.72196, 'maximum_longitude': -43.16081, 'extracted_on': '2022-07-26T22:06:31+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/br-rio-de-janeiro-city-transport-secretary-of-rio-de-janeiro-gtfs-1791.zip?alt=media
7,Empresa Publica de Transportes e Circulação (EPTC),BR,Rio Grande do Sul,"{'minimum_latitude': -30.241904, 'maximum_latitude': -29.970497, 'minimum_longitude': -51.280762, 'maximum_longitude': -51.02079, 'extracted_on': '2022-03-14T20:03:02+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/br-rio-grande-do-sul-empresa-publica-de-transportes-e-circulacao-eptc-gtfs-7.zip?alt=media
930,Prefeitura de Bage,BR,Rio Grande do Sul,"{'minimum_latitude': -31.3831, 'maximum_latitude': -31.265915, 'minimum_longitude': -54.1463327, 'maximum_longitude': -54.0173185, 'extracted_on': '2022-03-17T18:20:36+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/br-rio-grande-do-sul-prefeitura-de-bage-gtfs-930.zip?alt=media
8,São Paulo Transporte (SPTrans),BR,São Paulo,"{'minimum_latitude': -23.911109, 'maximum_latitude': -23.195643, 'minimum_longitude': -46.983928, 'maximum_longitude': -46.18493, 'extracted_on': '2022-03-14T20:03:17+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/br-sao-paulo-sao-paulo-transporte-sptrans-gtfs-8.zip?alt=media
712,Calgary Transit,CA,Alberta,"{'minimum_latitude': 50.854661, 'maximum_latitude': 51.184083, 'minimum_longitude': -114.269483, 'maximum_longitude': -113.821508, 'extracted_on': '2022-03-16T22:05:29+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-calgary-transit-gtfs-712.zip?alt=media
714,Edmonton Transit System,CA,Alberta,"{'minimum_latitude': 53.302688, 'maximum_latitude': 53.704407, 'minimum_longitude': -113.934884, 'maximum_longitude': -113.218139, 'extracted_on': '2022-03-16T22:06:03+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-edmonton-transit-system-gtfs-714.zip?alt=media
1278,Grande Prairie Transit,CA,Alberta,"{'minimum_latitude': 55.1364482604836, 'maximum_latitude': 55.1998543176981, 'minimum_longitude': -118.858995480986, 'maximum_longitude': -118.758170437994, 'extracted_on': '2022-03-24T00:18:20+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-grande-prairie-transit-gtfs-1278.zip?alt=media
1997,Lethbridge Transit,CA,Alberta,"{'minimum_latitude': 49.6515019030274, 'maximum_latitude': 49.7383759759889, 'minimum_longitude': -112.913215781046, 'maximum_longitude': -112.781255112961, 'extracted_on': '2024-02-22T03:59:00+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-lethbridge-transit-gtfs-1997.zip?alt=media
1992,Red Deer Transit,CA,Alberta,"{'minimum_latitude': 52.204934, 'maximum_latitude': 52.315697, 'minimum_longitude': -113.859632, 'maximum_longitude': -113.746221, 'extracted_on': '2024-02-22T03:58:46+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-red-deer-transit-gtfs-1992.zip?alt=media
711,Roam Transit,CA,Alberta,"{'minimum_latitude': 50.8997692685086, 'maximum_latitude': 51.4252040530679, 'minimum_longitude': -116.212714404789, 'maximum_longitude': -114.0599361464, 'extracted_on': '2022-03-16T22:05:18+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-roam-transit-gtfs-711.zip?alt=media
1297,Strathcona County Transit,CA,Alberta,"{'minimum_latitude': 53.5095, 'maximum_latitude': 53.568069, 'minimum_longitude': -113.525439, 'maximum_longitude': -113.250891, 'extracted_on': '2022-03-24T00:26:13+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-alberta-strathcona-county-transit-gtfs-1297.zip?alt=media
1978,GERTIE (Gabriola Community Bus),CA,British Columbia,"{'minimum_latitude': 49.128238, 'maximum_latitude': 49.199408, 'minimum_longitude': -123.864369, 'maximum_longitude': -123.702064, 'extracted_on': '2024-02-02T03:58:16+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-bc-gertie-gabriola-community-bus-gtfs-1978.zip?alt=media
2389,Hullo Ferries,CA,British Columbia,"{'minimum_latitude': None, 'maximum_latitude': None, 'minimum_longitude': None, 'maximum_longitude': None, 'extracted_on': '2024-02-24T16:25:40+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-bc-hullo-ferries-gtfs-2389.zip?alt=media
2031,Aquabus Ferries,CA,British Columbia,"{'minimum_latitude': 49.26942123632413, 'maximum_latitude': 49.27423812114853, 'minimum_longitude': -123.1343500068977, 'maximum_longitude': -123.1056802138899, 'extracted_on': '2024-07-10T13:23:58+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-aquabus-ferries-gtfs-2031.zip?alt=media
690,BC Ferries,CA,British Columbia,"{'minimum_latitude': 48.5772095826738, 'maximum_latitude': 54.2977845717889, 'minimum_longitude': -132.010339, 'maximum_longitude': -123.12942224916, 'extracted_on': '2022-03-16T22:04:07+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-ferries-gtfs-690.zip?alt=media
691,BC Transit (Campbell River Transit),CA,British Columbia,"{'minimum_latitude': 49.869973, 'maximum_latitude': 50.063857, 'minimum_longitude': -125.286389, 'maximum_longitude': -125.129018, 'extracted_on': '2022-03-16T22:04:08+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-campbell-river-transit-gtfs-691.zip?alt=media
697,BC Transit (Central Fraser Valley Transit System),CA,British Columbia,"{'minimum_latitude': 49.004222, 'maximum_latitude': 49.158304, 'minimum_longitude': -122.470676, 'maximum_longitude': -122.214539, 'extracted_on': '2022-03-16T22:04:59+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-central-fraser-valley-transit-system-gtfs-697.zip?alt=media
699,BC Transit (Chilliwack),CA,British Columbia,"{'minimum_latitude': 49.082095, 'maximum_latitude': 49.382539, 'minimum_longitude': -122.080467, 'maximum_longitude': -121.419945, 'extracted_on': '2022-03-16T22:05:01+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-chilliwack-gtfs-699.zip?alt=media
693,BC Transit (Comox Valley Transit System),CA,British Columbia,"{'minimum_latitude': 49.472244, 'maximum_latitude': 49.873376, 'minimum_longitude': -125.147712, 'maximum_longitude': -124.795209, 'extracted_on': '2022-03-16T22:04:14+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-comox-valley-transit-system-gtfs-693.zip?alt=media
694,BC Transit (Cowichan Valley Regional Transit System),CA,British Columbia,"{'minimum_latitude': 48.418266, 'maximum_latitude': 48.998334, 'minimum_longitude': -124.218623, 'maximum_longitude': -123.364449, 'extracted_on': '2022-03-16T22:04:16+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-cowichan-valley-regional-transit-system-gtfs-694.zip?alt=media
706,BC Transit (Cranbrook),CA,British Columbia,"{'minimum_latitude': 49.489582, 'maximum_latitude': 49.53763, 'minimum_longitude': -115.783128, 'maximum_longitude': -115.739014, 'extracted_on': '2022-03-16T22:05:13+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-cranbrook-gtfs-706.zip?alt=media
710,BC Transit (Dawson Creek Transit System),CA,British Columbia,"{'minimum_latitude': 55.7387, 'maximum_latitude': 55.77627, 'minimum_longitude': -120.25691, 'maximum_longitude': -120.20964, 'extracted_on': '2022-07-26T16:25:48+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-dawson-creek-transit-system-gtfs-710.zip?alt=media
709,BC Transit (Fort St John Transit System),CA,British Columbia,"{'minimum_latitude': 56.231758, 'maximum_latitude': 56.26674, 'minimum_longitude': -120.873862, 'maximum_longitude': -120.803019, 'extracted_on': '2022-03-16T22:05:16+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-fort-st-john-transit-system-gtfs-709.zip?alt=media
1991,BC Transit (Fraser Valley Region),CA,British Columbia,"{'minimum_latitude': 49.00422, 'maximum_latitude': 49.38268, 'minimum_longitude': -122.89531, 'maximum_longitude': -121.42033, 'extracted_on': '2024-02-22T03:58:41+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-fraser-valley-region-gtfs-1991.zip?alt=media
707,BC Transit (Kamloops Transit System),CA,British Columbia,"{'minimum_latitude': 50.634135, 'maximum_latitude': 50.860312, 'minimum_longitude': -120.42291, 'maximum_longitude': -120.078766, 'extracted_on': '2022-03-16T22:05:14+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-kamloops-transit-system-gtfs-707.zip?alt=media
704,BC Transit (Kelowna Regional Transit System),CA,British Columbia,"{'minimum_latitude': 49.751924, 'maximum_latitude': 50.073517, 'minimum_longitude': -119.790038, 'maximum_longitude': -119.347167, 'extracted_on': '2022-03-16T22:05:10+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-kelowna-regional-transit-system-gtfs-704.zip?alt=media
688,BC Transit (Powell River Regional Transit System),CA,British Columbia,"{'minimum_latitude': 49.653951, 'maximum_latitude': 49.981554, 'minimum_longitude': -124.760471, 'maximum_longitude': -124.178869, 'extracted_on': '2022-03-16T22:04:01+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-powell-river-regional-transit-system-gtfs-688.zip?alt=media
692,BC Transit - Regional District of Nanaimo (RDN) Transit System,CA,British Columbia,"{'minimum_latitude': 48.774918, 'maximum_latitude': 49.464455, 'minimum_longitude': -124.72594, 'maximum_longitude': -123.701411, 'extracted_on': '2022-03-16T22:04:12+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-regional-district-of-nanaimo-rdn-transit-system-gtfs-692.zip?alt=media
701,BC Transit (Squamish),CA,British Columbia,"{'minimum_latitude': 49.696302, 'maximum_latitude': 49.774333, 'minimum_longitude': -123.157502, 'maximum_longitude': -123.099042, 'extracted_on': '2022-03-16T22:05:03+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-squamish-gtfs-701.zip?alt=media
700,BC Transit (Sunshine Coast Transit System),CA,British Columbia,"{'minimum_latitude': 49.391845, 'maximum_latitude': 49.51393, 'minimum_longitude': -123.91146, 'maximum_longitude': -123.47472, 'extracted_on': '2022-03-16T22:05:02+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-sunshine-coast-transit-system-gtfs-700.zip?alt=media
703,BC Transit (Vernon Regional Transit System),CA,British Columbia,"{'minimum_latitude': 49.939561, 'maximum_latitude': 50.551067, 'minimum_longitude': -119.406769, 'maximum_longitude': -118.962945, 'extracted_on': '2022-03-16T22:05:06+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-vernon-regional-transit-system-gtfs-703.zip?alt=media
695,BC Transit (Victoria Regional Transit System),CA,British Columbia,"{'minimum_latitude': 48.33716, 'maximum_latitude': 48.697757, 'minimum_longitude': -123.795435, 'maximum_longitude': -123.275822, 'extracted_on': '2022-03-16T22:04:36+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-victoria-regional-transit-system-gtfs-695.zip?alt=media
705,BC Transit (West Kootenay Transit System),CA,British Columbia,"{'minimum_latitude': 49.071572, 'maximum_latitude': 50.296696, 'minimum_longitude': -118.140813, 'maximum_longitude': -116.896812, 'extracted_on': '2022-03-16T22:05:12+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-west-kootenay-transit-system-gtfs-705.zip?alt=media
702,BC Transit (Whistler Transit System),CA,British Columbia,"{'minimum_latitude': 50.077122, 'maximum_latitude': 50.159071, 'minimum_longitude': -123.043635, 'maximum_longitude': -122.926836, 'extracted_on': '2022-03-16T22:05:05+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-bc-transit-whistler-transit-system-gtfs-702.zip?alt=media
761,Port Alberni,CA,British Columbia,"{'minimum_latitude': 49.21847, 'maximum_latitude': 49.27743, 'minimum_longitude': -124.85047, 'maximum_longitude': -124.78265, 'extracted_on': '2022-03-17T13:16:35+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-port-alberni-gtfs-761.zip?alt=media
708,Prince George Transit,CA,British Columbia,"{'minimum_latitude': 53.830781, 'maximum_latitude': 54.010517, 'minimum_longitude': -122.830644, 'maximum_longitude': -122.737908, 'extracted_on': '2022-03-16T22:05:15+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-prince-george-transit-gtfs-708.zip?alt=media
1871,Rider Express,CA,British Columbia,"{'minimum_latitude': 43.64577, 'maximum_latitude': 56.685434, 'minimum_longitude': -123.09786183458225, 'maximum_longitude': -75.63804, 'extracted_on': '2023-02-15T15:16:14+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-rider-express-gtfs-1871.zip?alt=media
762,South Okanagan-Similkameen,CA,British Columbia,"{'minimum_latitude': 49.453034, 'maximum_latitude': 49.887128, 'minimum_longitude': -119.735228, 'maximum_longitude': -119.494941, 'extracted_on': '2022-03-17T13:16:35+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-south-okanagan-similkameen-gtfs-762.zip?alt=media
1222,TransLink Vancouver,CA,British Columbia,"{'minimum_latitude': 49.004383, 'maximum_latitude': 49.474111, 'minimum_longitude': -123.423063, 'maximum_longitude': -122.30486, 'extracted_on': '2022-03-23T23:11:55+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-british-columbia-translink-vancouver-gtfs-1222.zip?alt=media
2358,Hamilton Street Railway,CA,London,"{'minimum_latitude': 43.156343, 'maximum_latitude': 43.337134, 'minimum_longitude': -80.1281, 'maximum_longitude': -79.63931, 'extracted_on': '2025-02-05T21:37:00+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-london-hamilton-street-railway-gtfs-2358.zip?alt=media
717,Winnipeg Transit,CA,Manitoba,"{'minimum_latitude': 49.763940715545736, 'maximum_latitude': 49.96947367856984, 'minimum_longitude': -97.32299682965768, 'maximum_longitude': -96.96269333563112, 'extracted_on': '2022-03-16T22:06:27+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-manitoba-winnipeg-transit-gtfs-717.zip?alt=media
1111,Codiac Transport,CA,New Brunswick,"{'minimum_latitude': 46.0419242705062, 'maximum_latitude': 46.165235, 'minimum_longitude': -64.8910137946018, 'maximum_longitude': -64.6976506529838, 'extracted_on': '2022-03-22T14:56:02+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-new-brunswick-codiac-transport-gtfs-1111.zip?alt=media
764,Fredericton Transit,CA,New Brunswick,"{'minimum_latitude': 45.90273428, 'maximum_latitude': 46.01368444, 'minimum_longitude': -66.76942465, 'maximum_longitude': -66.57699011, 'extracted_on': '2022-03-17T13:16:39+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-new-brunswick-fredericton-transit-gtfs-764.zip?alt=media
1806,Miramichi Transit,CA,New Brunswick,"{'minimum_latitude': 46.991774, 'maximum_latitude': 47.046645, 'minimum_longitude': -65.588079, 'maximum_longitude': -65.437941, 'extracted_on': '2022-07-28T13:32:34+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-new-brunswick-miramichi-transit-gtfs-1806.zip?alt=media
2131,Saint John Transit,CA,New Brunswick,"{'minimum_latitude': 45.233333, 'maximum_latitude': 45.439881, 'minimum_longitude': -66.196188, 'maximum_longitude': -65.838695, 'extracted_on': '2024-10-25T20:26:07+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-new-brunswick-saint-john-transit-gtfs-2131.zip?alt=media
758,Metrobus Transit,CA,Newfoundland and Labrador,"{'minimum_latitude': 47.436518, 'maximum_latitude': 47.619686, 'minimum_longitude': -52.872601, 'maximum_longitude': -52.67875, 'extracted_on': '2022-03-17T13:16:28+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-newfoundland-metrobus-transit-gtfs-758.zip?alt=media
734,Halifax Transit,CA,Nova Scotia,"{'minimum_latitude': 44.565098, 'maximum_latitude': 44.886253, 'minimum_longitude': -63.858243, 'maximum_longitude': -63.28321, 'extracted_on': '2022-03-17T13:15:24+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-nova-scotia-halifax-transit-gtfs-734.zip?alt=media
3,Barrie Transit,CA,Ontario,"{'minimum_latitude': 44.3218044, 'maximum_latitude': 44.42020676, 'minimum_longitude': -79.74063237, 'maximum_longitude': -79.61089569, 'extracted_on': '2022-03-01T22:43:25+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-barrie-transit-gtfs-3.zip?alt=media
1858,Belleville Transit,CA,Ontario,"{'minimum_latitude': 44.14053314, 'maximum_latitude': 44.211434, 'minimum_longitude': -77.43741, 'maximum_longitude': -77.34044, 'extracted_on': '2023-01-17T20:06:35+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-belleville-transit-gtfs-1858.zip?alt=media
1994,Brampton Transit,CA,Ontario,"{'minimum_latitude': 43.54785, 'maximum_latitude': 43.819109, 'minimum_longitude': -79.861498, 'maximum_longitude': -79.496923, 'extracted_on': '2024-02-22T03:58:57+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-brampton-transit-gtfs-1994.zip?alt=media
724,Burlington Transit,CA,Ontario,"{'minimum_latitude': 43.256679, 'maximum_latitude': 43.411717, 'minimum_longitude': -79.892603, 'maximum_longitude': -79.725184, 'extracted_on': '2022-03-16T22:06:59+00:00'}",https://storage.googleapis.com/storage/v1/b/mdb-latest/o/ca-ontario-burlington-transit-gtfs-724.zip?alt=media
